University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Study_Efficiency,Academic_Risk_Score,Time_Management_Score,Cluster
2022,1,19,2020,0,2,0,0,4,2,0,1,1,1,1,55,0,0,1,39,1,0,4,0,0,1,3.21,0,3.21,11,40000,1.3333333333333333,4.5,3,0
2020,0,22,2019,0,8,1,0,3,2,0,1,1,2,2,61,0,0,1,43,2,12,4,1,1,1,3.15,0,3.65,84,50000,1.0,3.9,1,0
2022,1,21,2020,0,2,1,0,4,3,0,1,1,1,1,45,1,1,1,39,1,16,3,1,0,2,3.1,0,3.1,14,20000,1.0,8.5,3,0
2019,1,23,2016,0,10,1,0,1,1,0,1,1,2,2,55,0,0,1,22,3,13,4,0,0,1,3.22,0,3.47,95,13500,0.5,4.5,-1,0
2021,0,22,2019,0,3,1,1,3,2,0,1,1,4,2,36,0,0,0,39,2,13,4,0,1,1,3.52,0,3.77,23,25000,1.0,6.4,-1,0
2021,0,20,2020,0,3,1,0,2,2,0,1,1,2,2,50,0,0,1,39,1,16,4,0,1,1,3.24,0,3.32,23,80000,0.6666666666666666,5.0,0,0
2019,1,23,2017,0,11,0,1,10,3,0,1,1,2,2,55,0,0,0,39,4,16,4,1,0,2,3.94,1,3.95,126,25000,2.5,4.5,8,0
2020,0,22,2018,0,8,0,0,4,1,1,1,1,7,2,45,0,0,0,13,1,13,4,1,1,1,2.5,0,2.85,90,70000,2.0,5.5,-3,2
2020,0,21,2018,0,8,0,1,3,1,0,1,1,3,1,53,0,0,0,50,5,14,4,0,0,2,2.65,0,2.85,70,35000,1.5,4.7,0,0
2021,1,20,2020,0,2,1,1,1,4,1,1,0,6,2,45,0,0,0,43,1,16,4,0,1,1,2.91,0,2.91,11,25000,0.2,5.5,-5,2
2015,1,26,2014,0,22,0,1,5,4,0,1,1,1,2,2,1,1,1,39,1,16,4,0,0,1,3.22,0,2.83,103,25000,1.0,12.8,4,1
2020,1,21,2019,0,7,1,1,1,1,0,1,1,1,1,2,0,0,0,48,1,16,4,1,1,1,3.67,0,3.48,75,62488,0.5,9.8,0,1
2022,0,21,2019,0,2,1,0,1,2,0,1,1,2,2,65,0,0,0,39,2,16,4,0,0,1,4.0,0,4.0,12,30000,0.3333333333333333,3.5,-1,0
2022,1,21,2020,0,2,1,1,3,1,0,1,1,5,1,61,0,0,1,39,1,13,4,1,1,1,3.92,0,3.92,12,35000,1.5,3.9,-2,2
2019,1,23,2018,0,11,0,0,6,2,1,1,1,6,0,55,0,0,1,48,5,19,4,0,0,1,3.02,0,3.05,123,40000,2.0,4.5,0,2
2020,0,21,2019,0,8,0,1,13,2,1,1,1,1,0,2,0,0,0,39,2,14,4,0,1,1,3.77,0,3.69,88,5000,4.333333333333333,9.8,12,1
2021,1,21,2020,0,4,0,1,2,1,0,1,1,3,2,62,0,0,1,39,1,16,4,1,1,1,3.89,0,3.7,35,90000,1.0,3.8,-1,0
2014,0,25,2013,0,15,0,1,4,3,0,1,1,1,2,55,1,0,1,23,2,16,2,0,1,1,3.06,0,2.86,140,40000,1.0,5.5,3,0
2019,1,21,2019,0,8,0,1,1,2,1,1,1,4,2,27,1,0,0,39,3,16,4,1,1,2,3.66,0,3.01,77,45000,0.3333333333333333,8.3,-3,2
2020,0,22,2018,0,8,1,1,3,1,0,1,1,3,1,2,1,0,1,23,4,14,4,0,0,1,2.15,0,2.54,70,25000,1.5,10.8,0,1
2017,1,24,2017,0,9,1,1,1,1,1,1,1,1,2,50,0,0,0,39,2,16,4,0,1,1,3.39,0,3.29,90,40000,0.5,5.0,0,0
2019,0,22,2018,0,11,0,0,2,1,0,1,1,2,2,61,0,0,1,48,1,16,4,0,1,1,3.78,0,3.54,125,60000,1.0,3.9,0,0
2017,1,25,2016,0,16,0,1,6,3,1,1,1,4,2,55,0,0,1,43,4,16,4,1,1,1,3.51,0,3.51,143,100000,1.5,4.5,2,0
2020,1,22,2016,0,7,0,1,1,1,0,1,1,2,2,28,0,0,1,39,1,12,4,0,0,2,2.92,0,2.9,58,62488,0.5,7.2,-1,1
2019,0,21,2019,0,8,0,1,5,2,0,1,1,3,0,55,1,0,1,23,2,14,0,1,0,1,2.13,0,2.45,87,40000,1.6666666666666667,5.5,2,0
2020,1,22,2019,0,7,0,0,2,1,0,1,1,2,2,45,0,0,0,39,1,16,4,0,0,2,3.4,0,2.8,80,35000,1.0,5.5,0,0
2022,0,20,2020,0,1,1,1,3,2,0,1,1,2,2,64,0,0,1,39,1,16,4,1,1,1,0.0,0,0.0,0,30000,1.0,3.6,1,0
2020,0,21,2019,0,8,1,1,2,2,0,1,1,1,2,45,0,0,1,19,3,13,4,1,1,2,3.4,0,3.5,87,40000,0.6666666666666666,5.5,1,0
2021,1,20,2020,0,4,0,1,1,1,0,1,1,1,1,2,0,0,1,20,1,16,4,1,1,1,2.59,0,3.01,24,40000,0.5,9.8,0,1
2020,0,21,2019,0,8,1,0,2,1,0,1,1,3,2,63,0,0,1,39,1,16,4,1,1,1,3.78,0,3.77,87,15000,1.0,3.7,-1,0
2022,1,20,2020,0,2,1,1,2,1,1,1,1,10,1,61,0,0,0,39,2,16,4,0,1,1,1.75,0,1.75,11,30000,1.0,3.9,-8,2
2020,1,22,2019,0,7,0,0,0,0,0,1,1,2,2,64,0,0,0,39,0,12,4,1,0,2,3.4,0,3.65,75,50000,0.0,3.6,-2,0
2021,0,21,2021,0,3,1,0,7,2,0,1,1,3,1,65,1,1,1,39,1,12,4,0,0,1,1.52,0,1.64,8,60000,2.3333333333333335,6.5,4,0
2019,0,22,2018,0,11,0,1,2,1,0,1,1,4,0,55,0,0,1,39,3,14,4,1,1,2,3.66,0,3.37,123,60000,1.0,4.5,-2,0
2020,1,20,2019,0,8,0,0,1,3,0,1,1,2,2,55,1,0,0,48,3,20,4,1,0,1,3.5,0,3.12,90,25000,0.25,5.5,-1,0
2019,0,23,2017,0,11,0,1,2,1,0,1,1,4,2,36,0,0,1,39,2,16,4,1,1,1,3.59,0,3.55,123,50000,1.0,6.4,-2,0
2021,1,20,2019,0,3,1,0,4,2,0,1,1,3,1,2,0,0,1,39,3,16,4,0,0,1,3.03,0,3.03,23,7000,1.3333333333333333,9.8,1,1
2020,1,23,2018,0,8,1,0,2,3,0,1,1,2,1,55,0,0,1,39,1,16,4,0,0,2,3.94,0,3.9,91,20000,0.5,4.5,0,0
2021,1,21,2020,0,2,1,1,3,2,0,1,1,2,2,61,0,0,1,39,3,12,4,1,1,1,4.0,0,4.0,12,40000,1.0,3.9,1,0
2020,0,22,2019,0,7,0,1,3,2,0,1,1,4,2,63,0,0,1,39,3,12,4,0,1,1,3.49,0,3.44,80,45000,1.0,3.7,-1,0
2020,0,21,2019,0,8,1,1,1,3,1,1,1,1,2,55,0,0,1,6,1,19,4,1,1,2,3.0,0,3.1,87,30000,0.25,4.5,0,0
2019,1,24,2018,0,11,0,1,3,2,1,1,1,1,2,56,0,0,1,48,6,12,4,1,1,1,3.45,0,3.34,117,19000,1.0,4.4,2,0
2020,1,20,2019,0,6,0,0,2,1,0,1,1,4,2,55,0,0,0,39,2,14,4,0,1,2,3.58,0,3.5,72,50000,1.0,4.5,-2,0
2019,0,21,2018,0,11,0,0,4,3,1,1,1,3,0,45,1,1,1,39,1,14,2,0,1,1,2.96,0,2.61,96,100000,1.0,8.5,1,1
2021,0,21,2019,0,3,1,0,2,1,0,1,1,2,2,55,0,0,1,39,1,16,4,1,0,1,3.38,0,3.53,24,40000,1.0,4.5,0,0
2021,0,20,2020,0,3,1,0,2,1,0,1,1,3,2,61,0,0,1,39,1,16,4,1,0,1,3.12,0,3.07,24,50000,1.0,3.9,-1,0
2018,1,24,2017,0,13,0,0,3,1,1,1,1,2,1,64,1,0,1,39,2,19,2,0,0,1,2.86,0,2.88,133,30000,1.5,4.6,1,0
2019,0,20,2019,0,10,0,0,4,2,0,1,1,1,1,55,0,0,1,48,1,8,4,0,1,1,3.1,0,3.27,88,45000,1.3333333333333333,4.5,3,0
2021,1,23,2020,0,2,1,1,1,2,0,1,1,1,2,61,0,0,0,39,2,16,4,0,1,1,3.92,0,3.92,11,20000,0.3333333333333333,3.9,0,0
2018,1,24,2017,0,14,0,0,3,3,0,1,1,5,0,61,1,0,0,39,2,16,3,0,1,1,2.76,0,2.64,136,25000,0.75,4.9,-2,0
2019,0,22,2018,0,10,1,0,2,1,0,1,1,6,2,36,0,0,1,42,1,13,4,1,0,2,3.52,0,3.78,112,62488,1.0,6.4,-4,2
2019,1,23,2017,0,11,1,0,3,2,0,0,1,1,2,55,0,0,0,48,3,16,3,1,0,1,4.0,0,3.9,123,25000,1.0,4.5,2,0
2020,1,23,2019,0,8,1,1,3,1,0,1,1,3,0,55,0,0,0,39,2,13,4,0,1,1,3.84,0,3.78,90,62488,1.5,4.5,0,0
2019,0,22,2018,0,11,0,1,1,1,0,1,1,6,2,51,0,0,0,39,2,16,4,0,1,1,3.44,0,3.46,125,300000,0.5,4.9,-5,2
2019,1,21,2018,0,10,0,1,3,3,1,1,1,2,1,65,0,0,1,39,1,16,4,0,0,1,3.11,0,3.0,105,62488,0.75,3.5,1,0
2022,1,21,2020,0,2,1,1,4,1,0,1,1,2,1,2,0,0,1,39,1,16,4,1,0,1,2.98,0,2.98,11,30000,2.0,9.8,2,1
2022,1,20,2020,0,2,1,0,3,2,0,1,1,6,1,2,0,0,0,39,3,16,4,0,0,1,3.43,0,3.43,12,25000,1.0,9.8,-3,2
2022,1,21,2020,0,2,1,0,9,3,0,1,1,3,0,55,0,0,1,39,2,16,4,1,0,1,3.98,0,3.98,28,40000,2.25,4.5,6,0
2013,0,26,2012,0,9,0,1,2,2,0,1,1,2,1,55,1,0,1,23,3,14,2,1,1,1,3.08,0,3.15,89,50000,0.6666666666666666,5.5,0,0
2019,0,22,2017,0,11,0,0,2,2,1,1,1,2,2,2,0,0,1,39,5,13,4,1,1,2,3.1,0,3.16,122,20000,0.6666666666666666,9.8,0,1
2021,1,19,2020,0,4,0,1,3,2,0,1,1,1,1,61,1,0,0,38,1,16,4,0,1,1,2.37,0,2.46,31,50000,1.0,4.9,2,0
2022,1,20,2018,0,1,1,0,4,2,0,1,1,2,2,50,0,0,0,39,2,16,4,1,0,1,0.0,0,0.0,0,30000,1.3333333333333333,5.0,2,0
2022,1,21,2019,0,2,1,0,1,2,0,1,1,2,1,55,0,0,0,39,1,16,4,0,0,1,3.58,0,3.58,12,40000,0.3333333333333333,4.5,-1,0
2019,1,22,2019,0,8,1,1,4,2,0,1,1,3,0,2,0,1,1,39,4,14,4,1,0,2,3.36,1,3.47,87,80000,1.3333333333333333,11.8,1,1
2022,0,18,2021,0,1,1,1,3,2,0,1,1,2,0,61,0,0,1,15,1,16,4,0,1,1,0.0,0,0.0,0,150000,1.0,3.9,1,0
2022,0,20,2021,0,1,1,0,2,2,1,1,1,1,2,61,0,0,1,15,2,16,4,0,1,1,0.0,0,0.0,0,45000,0.6666666666666666,3.9,1,0
2022,1,19,2021,0,1,1,1,4,2,0,1,1,2,1,29,0,0,1,48,2,16,4,1,0,1,0.0,0,0.0,0,20000,1.3333333333333333,7.1,2,0
2021,1,22,2020,0,5,0,1,3,3,0,1,1,3,2,55,1,0,1,39,2,16,4,1,0,2,2.9,0,2.19,36,60000,0.75,5.5,0,0
2022,1,20,2019,0,2,0,0,4,2,0,1,1,3,2,55,0,0,1,39,1,16,4,1,0,1,3.32,0,3.25,12,30000,1.3333333333333333,4.5,1,0
2020,1,22,2019,0,8,0,0,6,2,0,1,1,2,2,0,1,0,1,39,1,16,4,0,0,1,3.3,0,3.15,90,36000,2.0,11.0,4,1
2019,1,23,2017,0,10,0,0,4,2,0,1,1,3,2,61,0,0,0,39,6,16,4,0,0,1,3.92,0,3.78,123,30000,1.3333333333333333,3.9,1,0
2014,0,25,2013,0,24,0,0,1,1,1,1,1,12,2,45,1,1,1,43,4,16,2,0,1,2,2.8,1,2.5,115,20000,0.5,8.5,-11,2
2022,1,21,2020,0,2,1,0,3,2,1,1,0,3,2,64,1,0,1,39,2,16,4,1,0,1,3.33,0,2.9,12,20000,1.0,4.6,0,0
2020,1,22,2017,0,8,1,0,3,2,0,1,1,1,2,52,0,0,0,48,3,16,4,0,0,1,3.54,0,3.4,87,30000,1.0,4.8,2,0
2020,1,23,2018,0,8,1,1,5,6,0,1,1,2,2,64,0,0,0,39,2,14,4,0,0,1,3.66,0,3.81,87,38000,0.7142857142857143,3.6,3,0
2019,1,24,2018,0,11,0,0,2,2,0,1,1,2,2,45,0,0,1,43,3,16,4,1,0,1,3.78,0,3.13,124,15000,0.6666666666666666,5.5,0,0
2020,1,21,2019,0,8,0,0,5,4,0,1,1,3,2,65,0,0,1,39,1,16,4,1,1,2,3.82,0,3.81,89,15000,1.0,3.5,2,0
2019,0,23,2018,0,11,1,1,4,1,0,1,1,1,2,61,0,0,1,23,4,14,4,1,0,2,4.0,0,3.93,118,50000,2.0,3.9,3,0
2022,1,19,2020,0,2,1,0,4,2,0,1,1,1,1,45,0,0,1,39,2,16,4,1,0,2,3.54,0,3.54,11,20000,1.3333333333333333,5.5,3,0
2022,1,21,2019,0,2,1,0,4,2,0,1,1,2,1,61,0,0,1,39,2,16,4,0,0,1,2.55,0,2.55,11,20000,1.3333333333333333,3.9,2,0
2018,1,25,2016,0,12,1,0,3,2,0,1,1,2,0,55,0,0,0,48,2,16,4,0,0,2,3.4,1,3.4,136,12000,1.0,4.5,1,0
2019,0,22,2017,0,11,0,0,3,1,1,1,1,5,2,55,0,0,0,43,2,16,4,0,0,1,3.65,0,3.59,126,30000,1.5,4.5,-2,2
2020,0,21,2019,0,8,1,1,3,2,0,1,1,4,2,59,0,0,0,39,2,13,4,0,1,1,3.62,0,3.62,85,30000,1.0,4.1,-1,0
2019,1,20,2018,0,9,0,1,2,2,0,1,1,1,1,55,0,0,0,18,1,14,4,0,1,1,3.7,0,3.45,101,30000,0.6666666666666666,4.5,1,0
2020,0,21,2019,0,7,1,1,3,2,1,1,1,2,2,61,0,0,1,39,1,16,4,1,1,1,3.5,0,3.5,89,55000,1.0,3.9,1,0
2022,1,21,2020,0,2,1,1,5,2,1,1,1,3,2,2,0,0,1,39,4,2,4,0,1,1,3.48,0,3.48,11,50000,1.6666666666666667,9.8,2,1
2019,1,22,2018,0,10,0,0,3,2,0,1,0,3,2,2,0,0,1,23,2,14,3,1,0,1,3.01,0,2.92,112,50000,1.0,9.8,0,1
2018,1,25,2016,0,11,1,1,4,2,0,1,1,3,2,2,0,0,1,48,2,16,4,1,1,1,3.86,0,3.56,129,60000,1.3333333333333333,9.8,1,1
2019,1,23,2017,0,10,1,1,4,4,1,1,1,10,2,64,0,0,1,39,2,16,3,0,1,1,3.38,0,3.81,117,15000,0.8,3.6,-6,2
2020,0,22,2019,0,8,1,1,5,1,0,1,1,2,2,55,0,0,1,39,1,16,2,0,1,1,3.07,0,3.42,75,500000,2.5,4.5,3,0
2019,0,23,2017,0,11,1,1,3,2,0,1,1,5,2,62,0,0,0,39,3,14,4,0,1,1,3.59,0,3.56,119,20000,1.0,3.8,-2,0
2019,1,25,2017,0,11,0,0,2,1,0,1,1,6,2,55,0,0,1,39,4,16,4,1,0,1,2.59,0,3.06,130,50000,1.0,4.5,-4,2
2019,1,23,2018,0,11,0,0,2,3,0,1,1,2,2,65,1,0,0,48,0,12,4,0,0,1,3.3,0,3.24,130,15000,0.5,4.5,0,0
2019,0,22,2018,0,11,1,1,4,4,0,1,1,10,2,65,0,0,1,48,2,14,4,1,1,1,3.72,0,3.78,127,62488,0.8,3.5,-6,2
2022,1,19,2020,0,1,1,1,3,2,0,1,1,2,1,2,0,0,1,39,1,16,4,0,1,1,3.9,0,3.9,11,40000,1.0,9.8,1,1
2018,1,23,2016,0,13,0,0,2,2,0,1,1,5,1,40,1,1,1,39,1,12,4,1,0,1,2.55,0,2.65,120,20000,0.6666666666666666,9.0,-3,2
2021,1,20,2020,0,4,1,0,4,2,0,1,1,2,1,50,0,0,0,39,3,16,4,0,0,1,3.0,0,2.8,36,20000,1.3333333333333333,5.0,2,0
2021,1,22,2021,0,4,1,0,4,2,1,1,1,2,1,45,1,0,1,39,1,16,4,0,0,1,2.0,0,2.59,24,25000,1.3333333333333333,6.5,2,0
2019,0,22,2018,0,11,1,0,5,2,0,1,1,2,2,61,0,0,1,39,4,16,4,0,0,2,3.96,0,3.9,135,200000,1.6666666666666667,3.9,3,0
2022,1,20,2020,0,2,1,1,2,2,0,1,1,1,2,45,0,0,1,39,1,16,4,0,0,1,3.7,0,3.7,10,25000,0.6666666666666666,5.5,1,0
2022,1,19,2020,0,1,0,0,5,2,1,1,1,7,1,55,0,0,0,39,3,16,4,0,1,1,3.3,0,3.3,11,35000,1.6666666666666667,4.5,-2,2
2020,1,22,2019,0,7,0,0,5,2,0,1,1,2,2,61,0,0,0,39,2,16,4,1,0,2,3.2,0,3.51,90,62488,1.6666666666666667,3.9,3,0
2021,1,21,2020,0,3,1,1,4,2,0,1,1,3,2,55,0,0,1,48,4,16,4,0,1,1,3.57,0,3.67,23,35000,1.3333333333333333,4.5,1,0
2019,0,22,2018,0,11,0,1,3,2,0,1,1,1,2,2,0,0,1,39,1,16,4,1,1,1,3.37,0,3.11,140,40000,1.0,9.8,2,1
2021,1,21,2020,0,3,1,0,4,2,0,1,1,1,0,63,1,0,1,39,2,16,4,1,0,1,3.17,0,2.85,20,30000,1.3333333333333333,4.7,3,0
2022,1,19,2020,0,1,0,0,1,1,0,1,1,1,1,55,0,0,1,39,1,16,4,0,0,1,3.5,0,3.45,11,10000,0.5,4.5,0,0
2022,1,20,2020,0,1,0,0,4,2,0,1,1,1,1,55,0,0,1,39,3,16,4,0,0,1,3.78,0,3.78,28,25000,1.3333333333333333,4.5,3,0
2019,1,25,2017,0,10,1,1,2,2,0,1,1,1,2,52,0,0,1,39,3,16,4,1,0,2,3.9,0,3.59,128,40000,0.6666666666666666,4.8,1,0
2021,1,21,2020,0,3,0,1,4,2,0,1,1,4,2,20,0,0,0,39,1,16,4,0,1,1,2.94,0,2.5,23,62488,1.3333333333333333,8.0,0,1
2021,0,21,2020,0,5,1,1,3,2,0,1,1,5,1,45,0,0,0,39,2,16,4,0,1,1,2.89,0,2.8,65,20000,1.0,5.5,-2,0
2021,0,22,2020,0,4,0,0,4,2,0,1,1,2,2,55,0,0,0,39,1,16,4,0,0,1,1.8,0,2.56,23,20000,1.3333333333333333,4.5,2,0
2020,0,22,2019,0,8,0,0,4,3,1,1,1,3,2,50,0,0,0,39,4,12,4,0,0,1,2.78,0,3.75,78,30000,1.0,5.0,1,0
2022,0,20,2021,0,6,0,0,1,2,0,1,0,2,1,2,1,0,1,39,4,8,4,0,1,1,1.45,0,2.38,50,30000,0.3333333333333333,10.8,-1,1
2019,0,25,2018,0,10,0,0,5,3,1,1,1,2,2,2,0,0,1,6,2,8,3,1,0,1,2.45,0,3.54,116,34000,1.25,9.8,3,1
2019,1,23,2019,0,10,1,0,6,3,0,1,0,4,0,45,0,0,0,39,1,16,4,1,1,1,1.45,0,2.45,116,35000,1.5,5.5,2,0
2021,0,20,2019,0,6,0,0,3,2,0,1,1,7,2,2,0,0,0,19,2,12,4,0,1,1,2.0,0,3.19,78,35000,1.0,9.8,-4,2
2020,1,24,2018,0,11,1,0,1,2,0,1,1,8,0,2,0,0,1,39,2,12,4,0,0,1,2.89,0,3.99,140,36000,0.3333333333333333,9.8,-7,2
2020,0,20,2019,0,10,0,0,2,1,0,1,1,8,2,36,0,0,1,6,1,8,3,0,0,1,2.88,0,3.75,116,36000,1.0,6.4,-6,2
2021,1,20,2020,0,7,0,0,3,2,0,1,1,7,1,28,1,0,1,39,2,16,4,1,0,1,1.87,0,2.98,101,37000,1.0,8.2,-4,2
2020,1,20,2020,0,9,0,0,1,1,0,1,0,3,0,24,1,0,1,23,3,12,4,1,1,1,2.44,0,3.53,127,39000,0.5,8.6,-2,1
2019,0,22,2019,0,10,0,0,4,2,0,1,0,2,2,55,0,0,1,39,1,16,4,0,1,2,2.8,0,3.65,126,40000,1.3333333333333333,4.5,2,0
2019,1,21,2019,0,7,0,0,6,3,1,1,1,2,2,2,0,0,1,39,2,0,4,0,1,1,2.11,0,3.47,103,40000,1.5,9.8,4,1
2022,1,22,2021,0,5,0,0,4,1,0,1,1,3,0,52,0,0,0,19,2,8,2,0,0,1,2.37,0,3.49,67,41000,2.0,4.8,1,0
2021,1,23,2019,0,9,0,0,3,1,0,1,1,3,2,52,1,0,0,23,2,12,2,0,1,1,2.75,0,3.8,116,44000,1.5,5.8,0,0
2021,0,21,2020,0,9,0,0,3,2,1,1,1,4,2,2,0,0,1,6,3,16,3,0,0,1,1.98,0,2.91,117,44000,1.0,9.8,-1,1
2020,0,20,2020,0,11,0,0,2,1,1,1,1,3,2,2,0,0,1,23,2,12,4,1,1,1,2.64,0,3.7,136,44000,1.0,9.8,-1,1
2019,1,22,2018,0,9,0,0,6,2,1,1,1,11,2,42,0,0,0,23,6,19,4,1,0,1,1.77,0,2.66,133,45000,2.0,5.8,-5,2
2022,0,21,2020,0,5,0,0,4,2,0,1,1,7,2,61,0,0,0,39,1,8,4,1,1,1,2.19,0,2.77,42,45000,1.3333333333333333,3.9,-3,2
2021,1,22,2020,0,6,1,0,5,5,1,1,1,7,0,36,1,1,1,48,3,12,3,1,0,1,2.19,0,3.19,63,45000,0.8333333333333334,9.4,-2,2
2020,0,20,2020,0,8,0,0,3,1,1,1,1,9,2,51,1,0,0,39,2,8,4,0,0,2,1.98,0,2.98,119,45000,1.5,5.9,-6,2
2021,0,20,2020,0,9,0,0,4,2,0,1,1,2,2,43,1,0,0,19,4,8,3,1,1,1,1.83,0,2.9,97,45000,1.3333333333333333,6.7,2,1
2020,0,21,2019,0,9,0,0,3,1,1,1,1,9,2,2,0,0,1,48,2,16,1,0,0,1,1.87,0,2.82,139,46000,1.5,9.8,-6,2
2020,0,25,2019,0,11,0,0,1,1,1,1,1,3,2,35,0,0,0,39,2,19,4,0,0,1,2.65,0,3.71,136,49000,0.5,6.5,-2,1
2020,0,23,2018,0,11,1,0,6,2,0,1,1,4,0,55,1,0,1,39,5,16,4,0,1,1,2.19,0,3.45,122,50000,2.0,5.5,2,0
2022,1,24,2019,0,4,1,0,3,2,0,1,1,4,2,2,0,0,1,23,1,16,4,0,1,1,2.5,0,3.4,46,50000,1.0,9.8,-1,1
2020,1,25,2019,0,11,0,0,2,1,0,1,1,3,2,2,1,0,0,23,4,12,3,0,0,1,2.82,0,3.85,136,50000,1.0,10.8,-1,1
2020,0,22,2020,0,8,0,0,2,1,1,1,1,2,1,20,1,0,0,6,2,8,3,0,0,1,1.34,0,2.68,98,50000,1.0,9.0,0,1
2022,0,19,2021,0,5,0,0,1,1,0,1,1,4,1,43,0,0,1,39,2,19,4,0,0,1,2.68,0,3.79,80,50000,0.5,5.7,-3,2
2019,0,22,2017,0,10,0,0,2,1,1,1,1,1,2,45,1,0,0,23,1,8,3,1,1,3,1.97,0,2.98,79,52000,1.0,6.5,1,0
2021,0,20,2020,0,9,1,0,5,2,0,1,1,3,0,2,0,0,0,48,4,8,4,0,1,1,2.76,0,3.86,127,52000,1.6666666666666667,9.8,2,1
2019,0,25,2019,0,10,0,0,4,2,0,1,1,7,0,16,0,0,1,39,2,16,4,1,1,1,1.72,0,2.79,140,54000,1.3333333333333333,8.4,-3,2
2020,1,21,2020,0,10,0,0,2,2,0,1,1,2,1,2,0,0,0,6,4,8,4,1,0,1,2.62,0,3.75,136,55000,0.6666666666666666,9.8,0,1
2021,0,20,2020,0,7,0,0,2,1,0,1,1,2,0,52,0,0,0,23,4,12,3,0,0,1,1.51,0,2.59,99,55000,1.0,4.8,0,0
2022,0,22,2021,0,5,0,0,2,3,0,1,0,2,2,61,1,0,0,23,2,12,4,0,0,1,1.45,0,2.53,65,55000,0.5,4.9,0,0
2022,1,21,2021,0,5,0,0,2,1,0,1,0,4,2,2,0,0,0,19,2,19,4,0,0,1,2.16,0,3.24,66,57000,1.0,9.8,-2,2
2022,1,21,2021,0,6,0,0,2,1,0,1,1,2,2,2,1,0,0,48,2,16,2,1,1,1,2.56,0,3.62,65,58000,1.0,10.8,0,1
2019,1,21,2018,0,11,1,0,1,1,0,1,1,7,0,2,0,0,1,39,3,19,4,0,0,1,1.97,0,3.1,136,59000,0.5,9.8,-6,2
2020,0,23,2019,0,7,0,0,2,2,0,1,1,3,2,55,1,0,0,23,1,8,3,1,1,1,2.33,0,3.31,32,60000,0.6666666666666666,5.5,-1,0
2020,0,20,2020,0,11,0,0,2,1,0,1,1,3,2,2,1,0,0,23,2,12,4,0,0,1,1.6,0,2.68,136,60000,1.0,10.8,-1,1
2021,1,20,2021,0,7,0,0,4,3,0,1,1,6,2,45,0,0,0,19,3,12,3,1,0,1,2.11,0,3.22,97,60000,1.0,5.5,-2,2
2021,0,20,2021,0,7,0,0,3,1,1,1,1,7,1,2,1,1,0,39,2,16,4,1,0,1,1.19,0,2.16,103,60000,1.5,12.8,-4,2
2020,1,21,2019,0,9,0,0,4,2,1,1,1,5,0,2,0,0,1,19,2,16,4,0,0,1,2.65,0,3.78,121,61000,1.3333333333333333,9.8,-1,2
2020,1,20,2020,0,10,0,0,2,2,0,1,1,2,2,2,1,0,1,1,1,8,3,1,0,1,2.67,0,3.7,135,61000,0.6666666666666666,10.8,0,1
2020,1,24,2019,0,11,0,0,3,3,1,1,1,3,2,17,1,0,0,6,2,8,4,0,1,1,2.44,0,3.51,144,64000,0.75,9.3,0,1
2020,1,24,2019,0,11,0,0,3,3,0,1,1,3,0,40,1,0,1,23,1,12,3,1,0,1,1.65,0,2.68,143,65000,0.75,7.0,0,0
2020,1,25,2019,0,10,0,0,2,2,0,1,1,3,2,43,0,0,0,6,2,8,4,1,0,1,2.54,0,3.61,78,65000,0.6666666666666666,5.7,-1,0
2020,1,20,2020,0,11,0,0,2,1,1,1,1,2,0,2,1,0,0,6,2,8,2,1,1,1,2.5,0,3.61,136,65000,1.0,10.8,0,1
2021,0,20,2020,0,6,0,0,4,2,1,1,1,8,2,2,0,0,0,48,2,16,3,1,1,1,2.07,0,3.39,84,66000,1.3333333333333333,9.8,-4,2
2020,0,20,2020,0,8,0,0,4,2,1,1,1,6,0,2,0,0,1,48,1,19,4,0,1,1,1.77,0,2.64,119,66000,1.3333333333333333,9.8,-2,2
2021,1,20,2020,0,7,1,0,3,1,0,1,1,5,2,55,0,0,0,23,2,12,4,0,0,1,2.11,0,3.21,102,66000,1.5,4.5,-2,2
2022,0,21,2021,0,5,0,0,2,1,0,1,0,2,2,17,1,0,1,1,4,8,4,1,0,1,2.33,0,3.41,63,66000,1.0,9.3,0,1
2022,0,20,2021,0,5,0,0,3,1,0,1,1,3,1,2,1,0,1,48,4,16,3,1,0,1,2.77,0,3.84,58,66000,1.5,10.8,0,1
2019,1,21,2018,0,11,1,0,4,4,0,1,1,2,0,2,0,0,1,39,3,16,4,0,1,1,2.87,0,3.98,136,67000,0.8,9.8,2,1
2019,1,22,2017,0,10,0,0,3,1,1,1,1,7,2,2,0,0,0,48,2,16,4,0,0,1,2.19,0,3.43,116,68000,1.5,9.8,-4,2
